Title,Location,Price,Bedrooms,Bathrooms,Features,URL,Created_Date,Street,Kapanewon,Kabupaten,Province
condongcatur depok sleman yogyakarta,"jalan affandi gejayan, depok, sleman, di yogyakarta",565000000,,,"113 m² (tanah), rp 5.000.000 per m²",https://www.rumah.com/listing-properti/dijual-condongcatur-depok-sleman-yogyakarta-oleh-feri-kurniawan-21936426,20230812_093203,jalan affandi gejayan,depok,sleman,diy
sinduharjo ngaglik sleman yogyakarta,"ngaglik, sleman, di yogyakarta",2500000000,5.0,4.0,"5  4 , 300 m², rp 9.920.635 per m²",https://www.rumah.com/listing-properti/dijual-sinduharjo-ngaglik-sleman-yogyakarta-oleh-sunaryadi-20010549,20230812_093203,N/A,ngaglik,sleman,diy
"tanah murah dijual di kawasan insdustri sentolo, jogja barat","sentolo, kulon progo, di yogyakarta",129600888,,,"108 m² (tanah), rp 1.200.008 per m²",https://www.rumah.com/listing-properti/dijual-tanah-murah-dijual-di-kawasan-insdustri-sentolo-jogja-barat-oleh-hidayat-21751927,20230812_093203,N/A,sentolo,kulon progo,diy
royal maguwo,". dusun kadirojo ii, desa purwomartani, kalasan, sleman, di yogyakarta",776000000,3.0,2.0,"3  2 , 60 m², rp 6.466.667 per m²",https://www.rumah.com/listing-properti/dijual-royal-maguwo-oleh-aryo-nugroho-22062949,20230812_093203,N/A,kalasan,sleman,diy
dijual tanah di sleman yogyakarta dekat universitas islam indonesia,"umbulmartani, ngemplak, sleman, di yogyakarta",5640000000,,,"940 m² (tanah), rp 6.000.000 per m²",https://www.rumah.com/listing-properti/dijual-dijual-tanah-di-sleman-yogyakarta-dekat-universitas-islam-indonesia-oleh-primi-22062947,20230812_093203,N/A,ngemplak,sleman,diy
"jual tanah jogja utara kelurahan wonokromo bantul, shm p","bantul, bantul, di yogyakarta",294000888,,,"105 m² (tanah), rp 2.800.008 per m²",https://www.rumah.com/listing-properti/dijual-jual-tanah-jogja-utara-kelurahan-wonokromo-bantul-shm-p-oleh-hidayat-21758376,20230812_093203,N/A,N/A,bantul,diy
rumah murah strategis di desa wisata tembi jalan parangtritis km.7,"jl parangtritis, sewon, bantul, di yogyakarta",450000000,2.0,1.0,"2  1 , 45 m², rp 5.294.118 per m²",https://www.rumah.com/listing-properti/dijual-rumah-murah-strategis-di-desa-wisata-tembi-jalan-parangtritis-km-7-oleh-anggry-novian-21948229,20230812_093203,N/A,sewon,bantul,diy
"rumah mewah murah strategis di balecatur gamping sleman, dekat dari jogja kota","jl wates, gamping, sleman, di yogyakarta",392500000,2.0,1.0,"2  1 , 40 m², rp 5.233.333 per m²",https://www.rumah.com/listing-properti/dijual-rumah-mewah-murah-strategis-di-balecatur-gamping-sleman-dekat-dari-jogja-kota-oleh-anggry-novian-22031550,20230812_093203,N/A,gamping,sleman,diy
"rumah mewah tanah luas strategis di jl kaliurang km.12,5 dekat kampus uii terpadu","jl kaliurang, ngaglik, sleman, di yogyakarta",988000000,3.0,2.0,"3  2 , 80 m², rp 6.721.088 per m²",https://www.rumah.com/listing-properti/dijual-rumah-mewah-tanah-luas-strategis-di-jl-kaliurang-km-12-5-dekat-kampus-uii-terpadu-oleh-anggry-novian-22045812,20230812_093203,N/A,ngaglik,sleman,diy
rumah cantik siap huni strategis dekat jl godean km.7 dan dekat pasar cebongan,"jl sidomoyo godean, godean, sleman, di yogyakarta",589000000,2.0,1.0,"2  1 , 50 m², rp 6.010.204 per m²",https://www.rumah.com/listing-properti/dijual-rumah-cantik-siap-huni-strategis-dekat-jl-godean-km-7-dan-dekat-pasar-cebongan-oleh-anggry-novian-22027089,20230812_093203,N/A,godean,sleman,diy
"tanah murah dijual barat kampus uty yogyakarta, lingkungan asri","sleman, sleman, di yogyakarta",710400888,,,"148 m² (tanah), rp 4.800.006 per m²",https://www.rumah.com/listing-properti/dijual-tanah-murah-dijual-barat-kampus-uty-yogyakarta-lingkungan-asri-oleh-hidayat-21756000,20230812_093203,N/A,N/A,sleman,diy
"cagkringan, sleman, yogyakarta","argomulyo, cangkringan, sleman, di yogyakarta",400000000,,,"923 m² (tanah), rp 433.369 per m²",https://www.rumah.com/listing-properti/dijual-cagkringan-sleman-yogyakarta-oleh-andrew-renno-22062798,20230812_093203,N/A,cangkringan,sleman,diy
rumah cantik murah di jl kaliurang mepet kampus terpadu uii,"jl kaliurang, ngaglik, sleman, di yogyakarta",525000000,2.0,1.0,"2  1 , 36 m², rp 5.769.231 per m²",https://www.rumah.com/listing-properti/dijual-rumah-cantik-murah-di-jl-kaliurang-mepet-kampus-terpadu-uii-oleh-anggry-novian-21603641,20230812_093203,N/A,ngaglik,sleman,diy
rumah 2 lantai di maguwoharjo sleman,"jalan yogya solo, depok, sleman, di yogyakarta",2160000000,4.0,4.0,"4  4 , 120 m², rp 12.342.857 per m²",https://www.rumah.com/listing-properti/dijual-rumah-2-lantai-di-maguwoharjo-sleman-oleh-rizky-22062900,20230812_093203,jalan yogya solo,depok,sleman,diy
rumah dalam cluster timur maguwoharjo,"jalan yogya solo, depok, sleman, di yogyakarta",2870000000,5.0,4.0,"5  4 , 148 m², rp 12.424.242 per m²",https://www.rumah.com/listing-properti/dijual-rumah-dalam-cluster-timur-maguwoharjo-oleh-rizky-22062880,20230812_093203,jalan yogya solo,depok,sleman,diy
dekat jl raya turi tanah murah shmp di sleman jogja,"beneran, purwobinangun, pakem, sleman, yogyakarta, pakem, sleman, di yogyakarta",334400000,,,"176 m² (tanah), rp 1.900.000 per m²",https://www.rumah.com/listing-properti/dijual-dekat-jl-raya-turi-tanah-murah-shmp-di-sleman-jogja-oleh-marshella-liem-22062833,20230812_093203,N/A,pakem,sleman,diy
"belakang kampus umy, kos jogja","jl. ringroad barat, mantrijeron, yogyakarta, di yogyakarta",625000000,5.0,5.0,"5  5 , 58 m² (tanah), rp 10.775.862 per m²",https://www.rumah.com/listing-properti/dijual-belakang-kampus-umy-kos-jogja-oleh-muhammad-ismail-21643012,20230812_093203,jl. ringroad barat,mantrijeron,yogyakarta,diy
"rumah jogja, dekat upn, dalam ringroad","jl. ring road utara, sleman, yogyakarta, depok, sleman, di yogyakarta",1900000000,5.0,4.0,"5  4 , 276 m², rp 9.595.960 per m²",https://www.rumah.com/listing-properti/dijual-rumah-jogja-dekat-upn-dalam-ringroad-oleh-muhammad-ismail-21857683,20230812_093203,jl. ring road utara,depok,sleman,diy
tanah dijual timur lapangan klidon di jl besi jangkang,"wukirsari, cangkringan, sleman, yogyakarta, cangkringan, sleman, di yogyakarta",239400000,,,"126 m² (tanah), rp 1.900.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-dijual-timur-lapangan-klidon-di-jl-besi-jangkang-oleh-marshella-liem-22062811,20230812_093203,N/A,cangkringan,sleman,diy
"utara kampus ugm, shm ready ajb","jl. kaliurang, ngaglik, sleman, di yogyakarta",585000000,,,"130 m² (tanah), rp 4.500.000 per m²",https://www.rumah.com/listing-properti/dijual-utara-kampus-ugm-shm-ready-ajb-oleh-muhammad-ismail-21642604,20230812_093203,jl. kaliurang,ngaglik,sleman,diy
tanah dalam perumahan purwomartani sleman,"jl. cangkringan, kalasan, sleman, di yogyakarta",295800000,,,"102 m² (tanah), rp 2.900.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-dalam-perumahan-purwomartani-sleman-oleh-muhammad-ismail-21857823,20230812_093203,jl. cangkringan,kalasan,sleman,diy
"kavling jl kaliurang jogja, dekat pasar gentan 3 jutaan","sardonoharjo, kngaglik, sleman, yogyakarta, ngaglik, sleman, di yogyakarta",497800000,,,"131 m² (tanah), rp 3.800.000 per m²",https://www.rumah.com/listing-properti/dijual-kavling-jl-kaliurang-jogja-dekat-pasar-gentan-3-jutaan-oleh-harianto-21974490,20230812_093203,N/A,ngaglik,sleman,diy
"kawasan favorit, tanah jl kaliurang sekitar gentan, shm","sinduharjo, kec ngaglik, kabupaten sleman,, ngaglik, sleman, di yogyakarta",808400000,,,"188 m² (tanah), rp 4.300.000 per m²",https://www.rumah.com/listing-properti/dijual-kawasan-favorit-tanah-jl-kaliurang-sekitar-gentan-shm-oleh-harianto-21723590,20230812_093203,N/A,ngaglik,sleman,diy
kavling dijual sleman tempel 5 menit pasar tempel,"tempel, kabupaten sleman, yogyakarta, tempel, sleman, di yogyakarta",282750000,,,"145 m² (tanah), rp 1.950.000 per m²",https://www.rumah.com/listing-properti/dijual-kavling-dijual-sleman-tempel-5-menit-pasar-tempel-oleh-harianto-21857461,20230812_093203,N/A,tempel,yogyakarta,diy
"2 unit tanah dijual cepat di jogja utara, jl kaliurang km 12","sardonoharjo, ngaglik, sleman,  yogyakarta, ngaglik, sleman, di yogyakarta",469900000,,,"120 m² (tanah), rp 3.915.833 per m²",https://www.rumah.com/listing-properti/dijual-2-unit-tanah-dijual-cepat-di-jogja-utara-jl-kaliurang-km-12-oleh-harianto-21913092,20230812_093203,N/A,ngaglik,sleman,diy
"jual tanah murah di jogja area balecatur sleman, shm","balecatur, kec. gamping, kabupaten sleman, gamping, sleman, di yogyakarta",369900000,,,"137 m² (tanah), rp 2.700.000 per m²",https://www.rumah.com/listing-properti/dijual-jual-tanah-murah-di-jogja-area-balecatur-sleman-shm-oleh-harianto-21776315,20230812_093203,N/A,gamping,sleman,diy
"masih nego, tanah dijual di blotan dekat stadion maguwoharjo jogja","blotan, wedomartani, ngaglik, sleman,  yogyakarta, ngaglik, sleman, di yogyakarta",759000000,,,"759 m² (tanah), rp 1.000.000 per m²",https://www.rumah.com/listing-properti/dijual-masih-nego-tanah-dijual-di-blotan-dekat-stadion-maguwoharjo-jogja-oleh-harianto-21811001,20230812_093203,N/A,ngaglik,sleman,diy
"tanah dijual dekat vokasi ugm wates, siap balik nama","giri peni, wates, kabupaten kulon progo jogja, wates, kulon progo, di yogyakarta",354900000,,,"169 m² (tanah), rp 2.100.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-dijual-dekat-vokasi-ugm-wates-siap-balik-nama-oleh-harianto-21753357,20230812_093203,N/A,wates,kulon progo,diy
jual tanah jogja di purwomartani sleman dekat stasiun maguwo,", purwomartani, kalasan, sleman, yogyakarta, kalasan, sleman, di yogyakarta",1504950000,,,"381 m² (tanah), rp 3.950.000 per m²",https://www.rumah.com/listing-properti/dijual-jual-tanah-jogja-di-purwomartani-sleman-dekat-stasiun-maguwo-oleh-harianto-21883228,20230812_093203,N/A,kalasan,sleman,diy
"jual tanah jogja, area jongke","palagan, sendangadi, mlati, sleman, yogyakarta, kraton, yogyakarta, di yogyakarta",617400000,,,"126 m² (tanah), rp 4.900.000 per m²",https://www.rumah.com/listing-properti/dijual-jual-tanah-jogja-area-jongke-oleh-mualifin-21980059,20230812_093203,N/A,kraton,sleman,diy
"tanah dijual mangku jalan kayen, condongcatur","condongcatur, depok, sleman, yogyakarta, kraton, yogyakarta, di yogyakarta",4961000000,,,"902 m² (tanah), rp 5.500.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-dijual-mangku-jalan-kayen-condongcatur-oleh-mualifin-21986443,20230812_093203,N/A,kraton,sleman,diy
"tanh dijual sentolo, kulonprogo shm","jln. kw. industri sentolo, kulon progo, yogyakarta, kraton, yogyakarta, di yogyakarta",123600000,,,"103 m² (tanah), rp 1.200.000 per m²",https://www.rumah.com/listing-properti/dijual-tanh-dijual-sentolo-kulonprogo-shm-oleh-mualifin-21987249,20230812_093203,jln. kw. industri sentolo,kraton,kulon progo,diy
"jual tanah jogja, area godean","godean, sidokarto, godean, sleman, yogyakarta, kraton, yogyakarta, di yogyakarta",324800000,,,"112 m² (tanah), rp 2.900.000 per m²",https://www.rumah.com/listing-properti/dijual-jual-tanah-jogja-area-godean-oleh-mualifin-21993245,20230812_093203,N/A,kraton,sleman,diy
"jual tanah balecatur, sleman hanya 300 jutaan","balecatur, gamping, sleman, yogyakarta, kraton, yogyakarta, di yogyakarta",345600000,,,"128 m² (tanah), rp 2.700.000 per m²",https://www.rumah.com/listing-properti/dijual-jual-tanah-balecatur-sleman-hanya-300-jutaan-oleh-mualifin-22001329,20230812_093203,N/A,kraton,sleman,diy
"400 jutaan, jual tanah sleman area jl kaliurang","jl kaliurang, ngaglik, sleman, yogyakarta, kraton, yogyakarta, di yogyakarta",478800000,,,"126 m² (tanah), rp 3.800.000 per m²",https://www.rumah.com/listing-properti/dijual-400-jutaan-jual-tanah-sleman-area-jl-kaliurang-oleh-mualifin-22002641,20230812_093203,N/A,kraton,sleman,diy
"tanah dijual jogja, dekat malioboro yogyakarta","bener, tegalrejo, kota yogyakarta, yogyakarta, kraton, yogyakarta, di yogyakarta",774200000,,,"158 m² (tanah), rp 4.900.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-dijual-jogja-dekat-malioboro-yogyakarta-oleh-mualifin-22003018,20230812_093203,N/A,kraton,yogyakarta,diy
"jual tanah strategis jogja, dekat upn","caturtunggal, depok, sleman, yogyakarta, kraton, yogyakarta, di yogyakarta",781000000,,,"142 m² (tanah), rp 5.500.000 per m²",https://www.rumah.com/listing-properti/dijual-jual-tanah-strategis-jogja-dekat-upn-oleh-mualifin-22003338,20230812_093203,N/A,kraton,sleman,diy
tanah dekat lotte grosir maguwoharjo,"jl tajem, maguwoharjo, depok, sleman, yogyakarta, kraton, yogyakarta, di yogyakarta",674700000,,,"173 m² (tanah), rp 3.900.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-dekat-lotte-grosir-maguwoharjo-oleh-mualifin-22003763,20230812_093203,N/A,kraton,sleman,diy
"jual tanah strategis mangku jalan di jongke, palagan","palagan, sendangadi, mlati, sleman, yogyakarta, kraton, yogyakarta, di yogyakarta",622300000,,,"127 m² (tanah), rp 4.900.000 per m²",https://www.rumah.com/listing-properti/dijual-jual-tanah-strategis-mangku-jalan-di-jongke-palagan-oleh-mualifin-22004145,20230812_093203,N/A,kraton,sleman,diy
"rumah dijual bantul, siap huni","masahan, trirenggo, bantul, bantul, yogyakarta, kraton, yogyakarta, di yogyakarta",900000000,4.0,2.0,"4  2 , 272 m², rp 3.308.824 per m²",https://www.rumah.com/listing-properti/dijual-rumah-dijual-bantul-siap-huni-oleh-mualifin-22007950,20230812_093203,N/A,kraton,bantul,diy
"jual tanah strategis di nologaten, jogja dekat uin","condongcatur, depok, sleman, yogyakarta, kraton, yogyakarta, di yogyakarta",1113600000,,,"128 m² (tanah), rp 8.700.000 per m²",https://www.rumah.com/listing-properti/dijual-jual-tanah-strategis-di-nologaten-jogja-dekat-uin-oleh-mualifin-22004571,20230812_093203,N/A,kraton,sleman,diy
"rumah dijual bantul, dalam perumahan elit banguntapan","baturetno, kec. banguntapan, bantul, yogyakarta, kraton, yogyakarta, di yogyakarta",1800000000,4.0,4.0,"4  4 , 200 m², rp 14.062.500 per m²",https://www.rumah.com/listing-properti/dijual-rumah-dijual-bantul-dalam-perumahan-elit-banguntapan-oleh-mualifin-22010348,20230812_093203,N/A,kraton,bantul,diy
"tanah dijual di tegalrejo, jogja","bener, tegalrejo, kota yogyakarta, yogyakarta, kraton, yogyakarta, di yogyakarta",808500000,,,"165 m² (tanah), rp 4.900.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-dijual-di-tegalrejo-jogja-oleh-mualifin-22010593,20230812_093203,N/A,kraton,yogyakarta,diy
300 jutaan tanah dekat unjani yogyakarta,"godean, sidokarto, godean, sleman, yogyakarta, kraton, yogyakarta, di yogyakarta",327700000,,,"113 m² (tanah), rp 2.900.000 per m²",https://www.rumah.com/listing-properti/dijual-300-jutaan-tanah-dekat-unjani-yogyakarta-oleh-mualifin-22010685,20230812_093203,N/A,kraton,sleman,diy
dekat uii: tanah cocok hunian pun kost,"palagan, ngaglik, sleman, yogyakarta, sleman, sleman, di yogyakarta",2000000,,,"500 m² (tanah), rp 4.000 per m²",https://www.rumah.com/listing-properti/dijual-dekat-uii-tanah-cocok-hunian-pun-kost-oleh-irfan-kholili-21967873,20230812_093203,N/A,ngaglik,sleman,diy
"dekat jl. jogja - wates, tanah kulon progo","pengasih, wates, kulon progo, yogyakarta, pengasih, kulon progo, di yogyakarta",489500000,,,"445 m² (tanah), rp 1.100.000 per m²",https://www.rumah.com/listing-properti/dijual-dekat-jl-jogja-wates-tanah-kulon-progo-oleh-irfan-kholili-21968031,20230812_093203,N/A,pengasih,kulon progo,diy
"dekat exit tol gamping, tanah balecatur 2 jutaan","jl. jatisawit raya, balecatur, gamping, yogyakarta, gamping, sleman, di yogyakarta",2200000,,,"160 m² (tanah), rp 13.750 per m²",https://www.rumah.com/listing-properti/dijual-dekat-exit-tol-gamping-tanah-balecatur-2-jutaan-oleh-irfan-kholili-21936499,20230812_093203,jl. jatisawit raya,gamping,yogyakarta,diy
"tanah jogja jl raya wates km 6, cocok investasi","ambarketawang, gamping, sleman, yogyakarta, gamping, sleman, di yogyakarta",304500000,,,"105 m² (tanah), rp 2.900.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-jogja-jl-raya-wates-km-6-cocok-investasi-oleh-marshella-liem-22062725,20230812_093203,N/A,gamping,sleman,diy
"tepi jalan aspal, tanah kavling dijual dalam kota jogja","bener, tegalrejo, yogyakarta, yogyakarta, tegalrejo, yogyakarta, di yogyakarta",774200000,,,"158 m² (tanah), rp 4.900.000 per m²",https://www.rumah.com/listing-properti/dijual-tepi-jalan-aspal-tanah-kavling-dijual-dalam-kota-jogja-oleh-marshella-liem-22062686,20230812_093203,N/A,tegalrejo,yogyakarta,diy
rumah jogja: dekat jl. magelang-yogyakarta,"sendangadi, mlati, sleman,mergangsan, yogyakarta, sleman, sleman, di yogyakarta",1600000000,5.0,2.0,"5  2 , 150 m², rp 7.920.792 per m²",https://www.rumah.com/listing-properti/dijual-rumah-jogja-dekat-jl-magelang-yogyakarta-oleh-irfan-kholili-21963788,20230812_093203,N/A,mergangsan,sleman,diy
tanah murah di kalasan utara bandara adisucipto jogja,"purwomartani, kalasan, sleman, yogyakarta, kalasan, sleman, di yogyakarta",655200000,,,"168 m² (tanah), rp 3.900.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-murah-di-kalasan-utara-bandara-adisucipto-jogja-oleh-marshella-liem-22062625,20230812_093203,N/A,kalasan,sleman,diy
tanah dijual dekat ringroad barat,"jl kabupaten, gamping, sleman, di yogyakarta",4500000,,,"157 m² (tanah), rp 28.662 per m²",https://www.rumah.com/listing-properti/dijual-tanah-dijual-dekat-ringroad-barat-oleh-imam-ali-22062597,20230812_093203,N/A,gamping,sleman,diy
kavling siap bangun di sidokarto godean dekat kampus unisa,"sidokarto, godean, sleman, yogyakarta, godean, sleman, di yogyakarta",380800000,,,"112 m² (tanah), rp 3.400.000 per m²",https://www.rumah.com/listing-properti/dijual-kavling-siap-bangun-di-sidokarto-godean-dekat-kampus-unisa-oleh-marshella-liem-22062594,20230812_093203,N/A,godean,sleman,diy
"tanah premium jogja dekat jalan utama, jl kaliurang km 9","lojajar, sinduharjo, ngaglik, sleman, yogyakarta, ngaglik, sleman, di yogyakarta",830000000,,,"166 m² (tanah), rp 5.000.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-premium-jogja-dekat-jalan-utama-jl-kaliurang-km-9-oleh-marshella-liem-22062568,20230812_093203,N/A,ngaglik,sleman,diy
jual tanah di wates super strategis dengan nilai investasi yang tinggi,"giling, tuksono, sentolo, kulon progo, wates, kulon progo, di yogyakarta",134400000,,,"112 m² (tanah), rp 1.200.000 per m²",https://www.rumah.com/listing-properti/dijual-jual-tanah-di-wates-super-strategis-dengan-nilai-investasi-yang-tinggi-oleh-lenny-liem-22062530,20230812_093203,N/A,wates,kulon progo,diy
"dekat mercubuana jogja, tanah gamping dijual, cocok hunian","jatipereng, balecatur, gamping, sleman, gamping, sleman, di yogyakarta",338100000,,,"147 m² (tanah), rp 2.300.000 per m²",https://www.rumah.com/listing-properti/dijual-dekat-mercubuana-jogja-tanah-gamping-dijual-cocok-hunian-oleh-fajar-21850848,20230812_093203,N/A,gamping,sleman,diy
"dijual tanah pengasih kulon progo, dekat kampus uad 6, shm","tawangsari, pengasih, kulon progo, pengasih, kulon progo, di yogyakarta",244000000,,,"122 m² (tanah), rp 2.000.000 per m²",https://www.rumah.com/listing-properti/dijual-dijual-tanah-pengasih-kulon-progo-dekat-kampus-uad-6-shm-oleh-fajar-21835951,20230812_093203,N/A,pengasih,kulon progo,diy
"tanah kulon progo dekat balai desa tawangsari, cocok hunian","janturan, tawangsari, pengasih, kulon progo, pengasih, kulon progo, di yogyakarta",350700000,,,"167 m² (tanah), rp 2.100.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-kulon-progo-dekat-balai-desa-tawangsari-cocok-hunian-oleh-fajar-21836205,20230812_093203,N/A,pengasih,kulon progo,diy
"tanah murah jogja di nanggulan dekat polsek sentolo, shm","donomerto, donomulyo, nanggulan, kulon progo, nanggulan, kulon progo, di yogyakarta",96000000,,,"120 m² (tanah), rp 800.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-murah-jogja-di-nanggulan-dekat-polsek-sentolo-shm-oleh-fajar-21836350,20230812_093203,N/A,nanggulan,kulon progo,diy
"tanah sleman dijual, cocok bangun kos, dekat kampus uii, shm","umbulmartani, kabupaten sleman, sleman, sleman, di yogyakarta",129600000,,,"108 m² (tanah), rp 1.200.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-sleman-dijual-cocok-bangun-kos-dekat-kampus-uii-shm-oleh-fajar-21854779,20230812_093203,N/A,kabupaten sleman,sleman,diy
"tanah jl kaliurang km 10 yogyakarta, shm 4 jutaan","dentan, sinduharjo, ngaglik, sleman, yogyakarta, ngaglik, sleman, di yogyakarta",760500000,,,"169 m² (tanah), rp 4.500.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-jl-kaliurang-km-10-yogyakarta-shm-4-jutaan-oleh-marshella-liem-22062503,20230812_093203,N/A,ngaglik,sleman,diy
rumah dijual investasi rumah kost dikawasan keraton yogjakarta dengan lokasi strategis,"gamelan tidur, kompleks keraton, yogyakarta, kraton, yogyakarta, di yogyakarta",7000000000,10.0,3.0,"10  3 , 600 m², rp 11.666.667 per m²",https://www.rumah.com/listing-properti/dijual-rumah-dijual-investasi-rumah-kost-dikawasan-keraton-yogjakarta-dengan-lokasi-strategis-oleh-lim-rani-17693279,20230812_093203,N/A,kraton,yogyakarta,diy
dijual rumah dalam cluster dekat kampus umy dekat kota jogja,"godean, sleman, di yogyakarta",574000002,2.0,1.0,"2  1 , 40 m², rp 7.175.000 per m²",https://www.rumah.com/listing-properti/dijual-dijual-rumah-dalam-cluster-dekat-kampus-umy-dekat-kota-jogja-oleh-artana-22062384,20230812_093203,N/A,godean,sleman,diy
dijual tanah sleman jogja utara terminal condongcatur dekat jalan raya,"condongcatur, depok, sleman, di yogyakarta",655400000,,,"113 m² (tanah), rp 5.800.000 per m²",https://www.rumah.com/listing-properti/dijual-dijual-tanah-sleman-jogja-utara-terminal-condongcatur-dekat-jalan-raya-oleh-aknis-sapriani-22062383,20230812_093203,N/A,depok,sleman,diy
rumah mezzanine dalam cluster dekat kampus umy jogja,"godean, sleman, di yogyakarta",580002333,2.0,1.0,"2  1 , 40 m², rp 7.250.029 per m²",https://www.rumah.com/listing-properti/dijual-rumah-mezzanine-dalam-cluster-dekat-kampus-umy-jogja-oleh-artana-22062355,20230812_093203,N/A,godean,sleman,diy
"tanah minomartani jogja kawasan perumahan, cocok hunian","gantalan, minomartani, ngaglik, sleman, yogyakarta, ngaglik, sleman, di yogyakarta",2689500000,,,"489 m² (tanah), rp 5.500.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-minomartani-jogja-kawasan-perumahan-cocok-hunian-oleh-joko-22062356,20230812_093203,N/A,ngaglik,sleman,diy
rumah dalam cluster dekat malioboro kota yogyakarta,"godean, sleman, di yogyakarta",580000022,2.0,1.0,"2  1 , 40 m², rp 7.250.000 per m²",https://www.rumah.com/listing-properti/dijual-rumah-dalam-cluster-dekat-malioboro-kota-yogyakarta-oleh-artana-22062316,20230812_093203,N/A,godean,sleman,diy
"dijual tanah murah, dekat pemda kulon progo, legalitas shm","tawangsari, kec. pengasih, kraton, yogyakarta, di yogyakarta",168000000,,,"112 m² (tanah), rp 1.500.000 per m²",https://www.rumah.com/listing-properti/dijual-dijual-tanah-murah-dekat-pemda-kulon-progo-legalitas-shm-oleh-raditya-adi-permana-22062249,20230812_093203,N/A,kraton,yogyakarta,diy
"dekat kampus umy yogyakarta, tanah murah","jatipereng, balecatur, gamping, sleman, yogyakarta, gamping, sleman, di yogyakarta",338100000,,,"147 m² (tanah), rp 2.300.000 per m²",https://www.rumah.com/listing-properti/dijual-dekat-kampus-umy-yogyakarta-tanah-murah-oleh-joko-22062278,20230812_093203,N/A,gamping,sleman,diy
the naya residence,"jalan bandut metes,argarejo,sedayu, sedayu, bantul, di yogyakarta",450000000,3.0,1.0,"3  1 , 45 m², rp 6.250.000 per m²",https://www.rumah.com/listing-properti/dijual-the-naya-residence-oleh-ari-sujatmoko-21855193,20230812_093203,jalan bandut metes,sedayu,bantul,diy
"rumah murah siap bangun, harga ekonomis, bisa kpr","gamping, sleman, di yogyakarta",750000000,3.0,1.0,"3  1 , 65 m², rp 6.147.541 per m²",https://www.rumah.com/listing-properti/dijual-rumah-murah-siap-bangun-harga-ekonomis-bisa-kpr-oleh-sabila-22062236,20230812_093203,N/A,gamping,sleman,diy
tanah  janti  5 menit uin sunan kalijaga  cocok bangun kos,"jl janti, depok, sleman, di yogyakarta",719200000,,,"124 m² (tanah), rp 5.800.000 per m²",https://www.rumah.com/listing-properti/dijual-tanah-janti-5-menit-uin-sunan-kalijaga-cocok-bangun-kos-oleh-aknis-sapriani-22062199,20230812_093203,N/A,depok,sleman,diy
"rumah minimalis 300 jt-an , gratis imb + balik nama,  promo kemerdekaan","sleman, sleman, di yogyakarta",370000000,2.0,1.0,"2  1 , 50 m², rp 2.824.427 per m²",https://www.rumah.com/listing-properti/dijual-rumah-minimalis-300-jt-an-gratis-imb-balik-nama-promo-kemerdekaan-oleh-sabila-22062166,20230812_093203,N/A,N/A,sleman,diy
"info jual tanah cocok hunian, 5 menit bandara yia kulon progo","kalidengen, temon, kulon progo, yogyakarta, temon, kulon progo, di yogyakarta",254400000,,,"159 m² (tanah), rp 1.600.000 per m²",https://www.rumah.com/listing-properti/dijual-info-jual-tanah-cocok-hunian-5-menit-bandara-yia-kulon-progo-oleh-joko-22062150,20230812_093203,N/A,temon,kulon progo,diy
"tanah kos-kosan, pengasih; yogyakarta, legalitas shm","tawangsari, kec. pengasih, kotagede, yogyakarta, di yogyakarta",350000000,,,"167 m² (tanah), rp 2.095.808 per m²",https://www.rumah.com/listing-properti/dijual-tanah-kos-kosan-pengasih-yogyakarta-legalitas-shm-oleh-raditya-adi-permana-22062082,20230812_093203,N/A,kotagede,yogyakarta,diy
luas tanah 110 dekat kota yogykarta,"jetis, yogyakarta, di yogyakarta",401137700,2.0,1.0,"2  1 , 40 m², rp 5.142.791 per m²",https://www.rumah.com/listing-properti/dijual-luas-tanah-110-dekat-kota-yogykarta-oleh-ahmad-najih-ibrohim-22062136,20230812_093203,N/A,jetis,yogyakarta,diy
"sedayu,bantul","jl.bandut metes,argorejo,sedayu, sedayu, bantul, di yogyakarta",800000000,3.0,2.0,"3  2 , 75 m², rp 10.389.610 per m²",https://www.rumah.com/listing-properti/dijual-sedayu-bantul-oleh-ari-sujatmoko-21910714,20230812_093203,jl.bandut metes,sedayu,bantul,diy
marto agung  desain scandinavian,"tegalrejo, yogyakarta, di yogyakarta",678400000,2.0,1.0,"2  1 , 65 m², rp 7.454.945 per m²",https://www.rumah.com/listing-properti/dijual-marto-agung-desain-scandinavian-oleh-ahmad-najih-ibrohim-22062095,20230812_093203,N/A,tegalrejo,yogyakarta,diy
