Title,Location,Price,Bedrooms,Bathrooms,Features,URL,Created_Date
Tanah Murah Kawasan UII Jogja,"Jalan Kaliurang, Ngaglik, Sleman, Gondokusuman, Yogyakarta, DI Yogyakarta",Rp 394 jt,N/A,N/A,"146 m² (tanah), Rp 2.698.630 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-murah-kawasan-uii-jogja-oleh-mulia-ghaffar-21905457,20230812_093203
"Tanah Dijual Pogung Jogja, 4 Menit Kampus UGM","Jl. Pogung Kidul, Sleman, Yogyakarta, Kotagede, Yogyakarta, DI Yogyakarta",Rp 9 jt,N/A,N/A,"Studio , 190 m² (tanah), Rp 47.368 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-dijual-pogung-jogja-4-menit-kampus-ugm-oleh-mualifin-22072032,20230812_093203
Rumah Dijual Di Pasar tradisional dan terminal ngeplang Yogyakarta,"Utara RSUD Nyi Ageng Serang, Kotagede, Yogyakarta, DI Yogyakarta",Rp 290 jt,2,1,"2  1 , 40 m², Rp 3.717.949 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-dijual-di-pasar-tradisional-dan-terminal-ngeplang-yogyakarta-oleh-maulana-ikhsan-20628281,20230812_093203
Candi Gebang Permai,". Jl. Nusa Indah 2, Condong Catur, Depok, Sleman, DI Yogyakarta",Rp 590 jt,2,1,"2  1 , 36 m², Rp 7.763.158 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-candi-gebang-permai-oleh-aldy-22071458,20230812_093203
"Tanah Asri Jogja, Dekat Pasar Godean","Jalan Godean, Umbulharjo, Yogyakarta, DI Yogyakarta",Rp 250 jt,N/A,N/A,"126 m² (tanah), Rp 1.984.127 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-asri-jogja-dekat-pasar-godean-oleh-fadhil-ramadhan-21979269,20230812_093203
"Depan Kampus UII, Kawasan Kost","Jl Kaliurang Km 14, Ngaglik, Depok, Mergangsan, Yogyakarta, DI Yogyakarta",Rp 4 jt,N/A,N/A,"665 m² (tanah), Rp 6.015 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-depan-kampus-uii-kawasan-kost-oleh-abdul-rozaq-21942219,20230812_093203
"Rumah di Gamping Sleman, Harga 305 Jt, 1 Unit Terakhir","Jalan Wates Gamping Sleman Yogyakarta, Gamping, Sleman, DI Yogyakarta",Rp 305 jt,2,1,"2  1 , 36 m², Rp 3.388.889 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-di-gamping-sleman-harga-305-jt-1-unit-terakhir-oleh-rudy-prasetyo-21998696,20230812_093203
"Rumah di Yogyakarta Hanya 200Jtan, Sudah SHM Dan Free Biaya Balik Nama","Bale Tuanku Mbah Jono, Nanggulan, Kulon Progo, DI Yogyakarta",Rp 290 jt,2,1,"2  1 , 40 m², Rp 4.027.778 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-di-yogyakarta-hanya-200jtan-sudah-shm-dan-free-biaya-balik-nama-oleh-maulana-ikhsan-22069629,20230812_093203
"Luas 100-an m2, SIAP AJB","Jl Kaliurang km 12, Ngaglik Sleman, DI Yogyakarta, Jetis, Yogyakarta, DI Yogyakarta","Rp 426,5 jt",N/A,N/A,"140 m² (tanah), Rp 3.046.429 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-luas-100-an-m2-siap-ajb-oleh-abdul-aziz-21566193,20230812_093203
Rumah 5 menit dari plaza ambarukmo,"Depok, Sleman, DI Yogyakarta",Rp 990 jt,3,2,"3  2 , 110 m², Rp 6.265.823 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-5-menit-dari-plaza-ambarukmo-oleh-arin-22069435,20230812_093203
Tepi Aspal View Sawah Nyaman Huni,"Jalan Godean, Godean, Sleman, DI Yogyakarta",Rp 450 jt,N/A,N/A,"120 m² (tanah), Rp 3.750.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tepi-aspal-view-sawah-nyaman-huni-oleh-anto-19283941,20230812_093203
Nyaman Huni Bernilai Investasi,"Jl. Raya Kenteng, Nanggulan Kulon Progo, Sleman, Sleman, DI Yogyakarta",Rp 108 jt,N/A,N/A,"120 m² (tanah), Rp 900.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-nyaman-huni-bernilai-investasi-oleh-anto-19643390,20230812_093203
"Investasi Properti, 10 Menit RSUD Sleman, 2 Lantai","Jl. Griya Taman Asri, Sleman, Jogja, Sleman, Sleman, DI Yogyakarta",Rp 375 jt,3,2,"3  2 , 80 m², Rp 5.952.381 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-investasi-properti-10-menit-rsud-sleman-2-lantai-oleh-kms-taufik-22069044,20230812_093203
KOSAN SUPER MURAH DEKAT BERBAGAI KAMPUS DI JALAN KALIURANG KM 7,"Jalan kaliurang km 7, Ngaglik, Sleman, DI Yogyakarta","Rp 2,8 M",10,7,"10  7 , 300 m², Rp 10.894.942 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-kosan-super-murah-dekat-berbagai-kampus-di-jalan-kaliurang-km-7-oleh-uut-22069086,20230812_093203
"Dekat Kampus UII Jogja,Cocok Hunian Maupun Bangun Kos","Jl. Kaliurang Sleman D.I Yogyakarta, Sleman, Sleman, DI Yogyakarta",Rp 400 jt,3,2,"3  2 , 140 m² (tanah), Rp 2.857.143 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-dekat-kampus-uii-jogja-cocok-hunian-maupun-bangun-kos-oleh-anto-19429511,20230812_093203
"Kavling Siap Bangun, Tepi Jalan Aspal","Jl. Jogja Wates Kulonprogo D.I Yogyakarta, Umbulharjo, Yogyakarta, DI Yogyakarta",Rp 99 jt,10,4,"10  4 , 110 m² (tanah), Rp 900.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-kavling-siap-bangun-tepi-jalan-aspal-oleh-anto-18765340,20230812_093203
"View Hamparan Sawah, Asri Nyaman Huni","Jl. Pengasih-Nanggulan, Nanggulan, Kulon Progo, Nanggulan, Kulon Progo, DI Yogyakarta",Rp 100 jt,N/A,N/A,"120 m² (tanah), Rp 833.333 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-view-hamparan-sawah-asri-nyaman-huni-oleh-siti-warohmah-21572061,20230812_093203
TANAH SUPER ISTIMEWA DAN MURAH DI WONOSARI,"Wonosari, Wonosari, Wonosari, DI Yogyakarta","Rp 20,3 M",N/A,N/A,"58000 m² (tanah), Rp 350.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-super-istimewa-dan-murah-di-wonosari-oleh-uut-21857398,20230812_093203
RUMAH LUAS MURAH DI BERBAH SLEMAN YOGYAKARTA,"Berbah, Sleman, DI Yogyakarta",Rp 691 jt,2,1,"2  1 , 60 m², Rp 8.325.301 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-luas-murah-di-berbah-sleman-yogyakarta-oleh-intan-sholeha-21830278,20230812_093203
"Rumah 2 Lantai, 3 Kamar di Cendana Residence, Jalan Magelang","Jalan Wongso Premujo, Mlati, Sleman, DI Yogyakarta","Rp 1,905 M",3,3,"3  3 , 100 m², Rp 17.318.182 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-2-lantai-3-kamar-di-cendana-residence-jalan-magelang-oleh-siti-21580407,20230812_093203
"Tanah Investasi Jogja, Area Bandara YIA","Jalan Nasional III, Wates, Kulon Progo, DI Yogyakarta",Rp 265 jt,N/A,N/A,"150 m² (tanah), Rp 1.766.667 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-investasi-jogja-area-bandara-yia-oleh-fadhil-ramadhan-22064927,20230812_093203
Tanah Pusat Kota Jogja Dijual Jalan IPDA Tut HarsonoTimoho Yogyakarta Cocok Untuk Hotel dan Mall,"Umbulharjo, Yogyakarta, DI Yogyakarta",Rp 25 M,N/A,N/A,"1940 m² (tanah), Rp 12.886.598 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-pusat-kota-jogja-dijual-jalan-ipda-tut-harsonotimoho-yogyakarta-cocok-untuk-hotel-dan-mall-oleh-ahmad-gesit-22064792,20230812_093203
DIJUAL RUMAH DEKAT BANDARA ADISUCIPTO,"JL RAYA BERBAH, Berbah, Sleman, DI Yogyakarta",Rp 949 jt,3,3,"3  3 , 90 m², Rp 9.490.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-dijual-rumah-dekat-bandara-adisucipto-oleh-hamzah-abdul-hakim-21951462,20230812_093203
Rumah Murah SHM Bayar Luwes,"Nanggulan, Kulon Progo, DI Yogyakarta",Rp 248 jt,2,1,"2  1 , 40 m², Rp 3.179.487 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-murah-shm-bayar-luwes-oleh-alif-bastomy-21834982,20230812_093203
"300 Jt-an Tanah Sleman, Dekat Cebongan Jogja","Jl. Kebon Agung, Margomulyo, Seyegan, Sleman, Mlati, Sleman, DI Yogyakarta",Rp 300 jt,N/A,N/A,"96 m² (tanah), Rp 3.125.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-300-jt-an-tanah-sleman-dekat-cebongan-jogja-oleh-muhammad-ismail-22014463,20230812_093203
Tanah Condong Catur; Dekat UGM,"Tiyasan, Condong catur, Depok, Sleman, DI Yogyakarta","Rp 1,286 M",4,3,"4  3 , 320 m² (tanah), Rp 4.018.750 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-condong-catur-dekat-ugm-oleh-abdul-rozaq-21982542,20230812_093203
"Tanah Maguwo, Dalam Perumahan","Jl Tajem, Depok, Sleman, DI Yogyakarta","Rp 1,158 M",N/A,N/A,"386 m² (tanah), Rp 3.000.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-maguwo-dalam-perumahan-oleh-abdul-rozaq-21950709,20230812_093203
Dekat PEMDA Sleman,"Jl Kebon Agung, Mlati, Sleman, DI Yogyakarta",Rp 300 jt,4,3,"4  3 , 96 m² (tanah), Rp 3.125.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-dekat-pemda-sleman-oleh-abdul-rozaq-21997498,20230812_093203
Utara Hotel Hyatt,"Jl Palagan, Sariharjo, Ngaglik, Sleman, DI Yogyakarta",Rp 553 jt,N/A,N/A,"158 m² (tanah), Rp 3.500.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-utara-hotel-hyatt-oleh-abdul-rozaq-21950652,20230812_093203
"Jual Tanah Murah Jogja, Dekat Jongke Legalitas SHM","Jl. Gitogati Sleman, Wirobrajan, Yogyakarta, DI Yogyakarta","Rp 3,8 jt",N/A,N/A,"139 m² (tanah), Rp 27.338 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-jual-tanah-murah-jogja-dekat-jongke-legalitas-shm-oleh-razaldy-gibran-pratama-22062210,20230812_093203
Rumah dekat universitas islam indonesia (UII) jalan kaliurang,"Ngaglik, Sleman, DI Yogyakarta","Rp 689,5 jt",2,1,"2  1 , 45 m², Rp 7.413.978 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-dekat-universitas-islam-indonesia-uii-jalan-kaliurang-oleh-gancar-iman-satoto-20366478,20230812_093203
"Rumah Mewah Minimalis di Hyang Salinas Village, Yogyakarta","Jalan Potorono, Kuden, Sitimulyo, Piyungan, Bantul, Piyungan, Bantul, DI Yogyakarta",Rp 515 jt,2,1,"2  1 , 40 m², Rp 6.358.025 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-mewah-minimalis-di-hyang-salinas-village-yogyakarta-oleh-habibah-22044980,20230812_093203
"Kost Eksklusif Premium Proses Bangun, Dekat Kampus dan Daerah Ramai, Salvadana Co-Living Maguwoharjo","Jalan Nanggulan, Nayan, Maguwoharjo, Depok, Sleman, Depok, Sleman, DI Yogyakarta","Rp 2,7 M",10,10,"10  10 , 91 m², Rp 14.438.503 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-kost-eksklusif-premium-proses-bangun-dekat-kampus-dan-daerah-ramai-salvadana-co-living-maguwoharjo-oleh-habibah-22044492,20230812_093203
"Tanah SHM P Jogja, Dekat UGM","Jalan Palagan, Ngaglik, Sleman, DI Yogyakarta","Rp 5,5 jt",N/A,N/A,"212 m² (tanah), Rp 25.943 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-shm-p-jogja-dekat-ugm-oleh-mulia-ghaffar-22060933,20230812_093203
Farzana Village Pajangan,"Gupak Warak, Sendangsari, Pajangan, Bantul, DI Yogyakarta",Rp 195 jt,2,1,"2  1 , 30 m², Rp 1.772.727 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-farzana-village-pajangan-oleh-agus-setiawan-20622140,20230812_093203
Casa de Sophia,"Jalan Yudistiro, Palgading, Ngaglik, Sleman, DI Yogyakarta",Rp 650 jt,2,2,"2  2 , 48 m², Rp 8.783.784 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-casa-de-sophia-oleh-agus-setiawan-20626362,20230812_093203
"Sleman, Yogyakarta","Sleman, Sleman, DI Yogyakarta","Rp 1,56 M",N/A,N/A,"1300 m² (tanah), Rp 1.200.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-sleman-yogyakarta-oleh-petrus-sutardjo-20344275,20230812_093203
Dijual Murah Rumah di Sleman Jogjakarta,"Sleman, Sleman, DI Yogyakarta","Rp 7,5 M",10,10,"10  10 , 645 m², Rp 10.416.667 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-dijual-murah-rumah-di-sleman-jogjakarta-oleh-petrus-sutardjo-17998674,20230812_093203
"Sleman, Yogyakarta","Pakem, Sleman, DI Yogyakarta","Rp 9,747 M",N/A,N/A,"1026 m² (tanah), Rp 9.500.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-sleman-yogyakarta-oleh-petrus-sutardjo-20330090,20230812_093203
Yogyakarta,"Wedomartani, Ngemplak, Sleman, Yogyakarta, Depok, Sleman, DI Yogyakarta","Rp 1,35 M",6,6,"6  6 , 115 m², Rp 11.739.130 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-yogyakarta-oleh-awan-21520735,20230812_093203
Bale Hinggil Yogyakarta,"Jalan Kaliurang Km 7, Ngaglik, Sleman, DI Yogyakarta",Rp 20 M,5,6,"5  6 , 650 m², Rp 30.769.231 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-bale-hinggil-yogyakarta-oleh-elza-22043709,20230812_093203
Tanah Dijual Jogja: Timur Stadion Maguwoharjo,"Jl. Raya Tajem, Depok, Sleman, DI Yogyakarta","Rp 3,7 jt",N/A,N/A,"138 m² (tanah), Rp 26.812 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-dijual-jogja-timur-stadion-maguwoharjo-oleh-tri-santoso-21906232,20230812_093203
Kos Exclusif Yogyakarta,"Sleman, Sleman, DI Yogyakarta",Rp 140 jt,1,N/A,"1 , 29 m², Rp 7.777.778 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-kos-exclusif-yogyakarta-oleh-musa-21966860,20230812_093203
Griya Karangsari Maguwo,"Jl Stadion Maguwoharjo, Depok, Sleman, DI Yogyakarta",Rp 785 jt,3,1,"3  1 , 60 m², Rp 9.127.907 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-griya-karangsari-maguwo-oleh-musa-21904506,20230812_093203
Rumah Murah Yogyakarta,"Sleman, Sleman, DI Yogyakarta",Rp 698 jt,2,1,"2  1 , 40 m², Rp 6.017.241 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-murah-yogyakarta-oleh-musa-21816711,20230812_093203
Rumah SHM Yogyakarta jl Kaliurang km 12,"Jl Kaliurang km 12, Sleman, Sleman, DI Yogyakarta",Rp 850 jt,3,2,"3  2 , 60 m², Rp 7.589.286 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-shm-yogyakarta-jl-kaliurang-km-12-oleh-musa-21900682,20230812_093203
Kos Kosan Exclusif Yogyakarta,"Jl Gito Gati, Sleman, Sleman, DI Yogyakarta",Rp 130 jt,1,N/A,"1 , 23 m², Rp 5.652.174 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-kos-kosan-exclusif-yogyakarta-oleh-musa-21947234,20230812_093203
Rumah Murah Full Furnished Di Yogyakarta,"Pondok Kulon Kalitirto, Berbah, Sleman, DI Yogyakarta",Rp 690 jt,2,1,"2  1 , 60 m², Rp 8.313.253 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-murah-full-furnished-di-yogyakarta-oleh-intan-karta-21648496,20230812_093203
Rumah Murah Mewah Dekat Candi Prambanan Karta Kirana Residence 2,"Jl Roro Jonggrang Tlogo Prambanan, Sleman, Sleman, DI Yogyakarta",Rp 551 jt,2,1,"2  1 , 36 m², Rp 6.333.333 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-murah-mewah-dekat-candi-prambanan-karta-kirana-residence-2-oleh-intan-karta-21141165,20230812_093203
"Tanah SHM P, Pusat Kota Sleman, Jogja","Jalan Magelang, Sleman, Sleman, DI Yogyakarta","Rp 2,9 jt",N/A,N/A,"199 m² (tanah), Rp 14.573 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-shm-p-pusat-kota-sleman-jogja-oleh-fadhil-ramadhan-21979032,20230812_093203
Rumah 2 lantai cocok untuk bersantai view sawah di jogjakarta,"jalan samas, Banguntapan, Bantul, DI Yogyakarta",Rp 690 jt,3,2,"3  2 , 60 m², Rp 9.200.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-2-lantai-cocok-untuk-bersantai-view-sawah-di-jogjakarta-oleh-andriani-purwita-22049020,20230812_093203
Atria Yogyakarta,"10 Jl.Seturan Raya no.10 A, Depok, Sleman, DI Yogyakarta",Rp 555 jt,N/A,N/A,"Studio , 27 m², Rp 20.555.556 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-atria-yogyakarta-oleh-shani-19025824,20230812_093203
Twin Pine Residence,"Jalan raya Wedomartani, Ngemplak, Sleman, DI Yogyakarta","Rp 1,564 M",3,2,"3  2 , 70 m², Rp 11.585.185 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-twin-pine-residence-oleh-erni-widiastuti-21927720,20230812_093203
"Dijual Apartemen Sleman, DIY Yogyakarta,Jawa Tengah, Apartemen Mewah Harga Murah","Jalan Sleman, Sleman, Sleman, DI Yogyakarta",Rp 555 jt,N/A,N/A,"Studio , 27 m², Rp 20.555.556 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-dijual-apartemen-sleman-diy-yogyakarta-jawa-tengah-apartemen-mewah-harga-murah-oleh-shani-19249695,20230812_093203
Apartemen Atria Yogyakarta,"Jln.Seturan Raya no.10,Sleman,Yogyakarta, Sleman, Sleman, DI Yogyakarta",Rp 555 jt,N/A,N/A,"Studio , 27 m², Rp 20.555.556 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-apartemen-atria-yogyakarta-oleh-shani-19221627,20230812_093203
Atria Yogyakarta,"Jl.Seturan Raya no.10, Depok, Sleman, DI Yogyakarta",Rp 555 jt,N/A,N/A,"Studio , 27 m², Rp 20.555.556 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-atria-yogyakarta-oleh-shani-19249496,20230812_093203
Cuma 2jt- Tanah Utara Stadion Maguwoharjo,"Murah Saja All in- Cocok Hunian Asri & Kost, Sleman, Sleman, DI Yogyakarta","Rp 2,6 jt",N/A,N/A,"513 m² (tanah), Rp 5.068 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-cuma-2jt-tanah-utara-stadion-maguwoharjo-oleh-abroyybee-21980853,20230812_093203
"Tanah Sleman, Dekat Kampus UPN, Lebar Depan 13m","jALAN kALIURANG, Ngaglik, Sleman, DI Yogyakarta","Rp 1,1 M",N/A,N/A,"220 m² (tanah), Rp 5.000.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-sleman-dekat-kampus-upn-lebar-depan-13m-oleh-amry-22056579,20230812_093203
Jual Tanah Murah Luas 398m2 Lokasi Strategis Dekat Sleman City Hall,"Sleman, Sleman, DI Yogyakarta","Rp 1,70000001 M",N/A,N/A,"398 m² (tanah), Rp 4.271.357 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-jual-tanah-murah-luas-398m2-lokasi-strategis-dekat-sleman-city-hall-oleh-rizal-22054968,20230812_093203
Dijual Rumah American Classic Di Kalasan Type 67/111 Harga Terjangkau,"Kalasan, Sleman, DI Yogyakarta","Rp 850,00004 jt",3,2,"3  2 , 67 m², Rp 7.657.658 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-dijual-rumah-american-classic-di-kalasan-type-67-111-harga-terjangkau-oleh-rizal-22054734,20230812_093203
Nganggrung Residence,"Ngaglik, Sleman, DI Yogyakarta","Rp 1,35 M",4,3,"4  3 , 85 m², Rp 8.333.333 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-nganggrung-residence-oleh-ariel-hanani-20957151,20230812_093203
Promo Merdeka Beli Rumah Legalitas lengkap Gratis Pajak dan Kitchen Set,"Pereng Prambanan Yogyakarta, Prambanan, Sleman, DI Yogyakarta",Rp 280 jt,2,1,"2  1 , 36 m², Rp 4.242.424 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-promo-merdeka-beli-rumah-legalitas-lengkap-gratis-pajak-dan-kitchen-set-oleh-taryono-22033085,20230812_093203
"Tanah Trihanggo, Dalam Ringroad","Jln. Kabupaten, Gamping, Sleman, DI Yogyakarta","Rp 590,4 jt",N/A,N/A,"123 m² (tanah), Rp 4.800.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-trihanggo-dalam-ringroad-oleh-ariffur-rohman-19360149,20230812_093203
Permata Condong Catur,". Jl. Karang Ploso, Depok, Sleman, DI Yogyakarta",Rp 775 jt,2,1,"2  1 , 91 m², Rp 11.923.077 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-permata-condong-catur-oleh-aryo-nugroho-22022386,20230812_093203
Royal Maguwo,". Dusun Kadirojo II, Desa Purwomartani, Kalasan, Sleman, DI Yogyakarta",Rp 385 jt,2,1,"2  1 , 45 m², Rp 5.065.789 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-royal-maguwo-oleh-aryo-nugroho-22024716,20230812_093203
Sleman Sembada,". Jl. Nusa Indah 2, Condong Catur, Depok, Sleman, DI Yogyakarta","Rp 1,3 M",3,2,"3  2 , 130 m², Rp 6.500.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-sleman-sembada-oleh-aryo-nugroho-21584420,20230812_093203
DIJUAL TANAH SUPER ISTIMEWA DAN MURAH DI WONOSARI,"Girisubo, Gunung Kidul, DI Yogyakarta","Rp 8,5 M",N/A,N/A,"10000 m² (tanah), Rp 850.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-dijual-tanah-super-istimewa-dan-murah-di-wonosari-oleh-uut-22002581,20230812_093203
TANAH SUPER ISTIMEWA DAN MURAH DI JALAN KABUPATEN,"Jalan Kabupaten, Sleman, Sleman, DI Yogyakarta","Rp 3,5 jt",N/A,N/A,"1056 m² (tanah), Rp 3.314 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-super-istimewa-dan-murah-di-jalan-kabupaten-oleh-uut-22052603,20230812_093203
"500 meter Sleman City Hall, Tanah SHM, Tepi Aspal, 3 Jt-an","Jl. Gito-Gati, Jl.Magelang, Sleman, Palagan, Pakualaman, Yogyakarta, DI Yogyakarta","Rp 528,2 jt",N/A,N/A,"139 m² (tanah), Rp 3.800.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-500-meter-sleman-city-hall-tanah-shm-tepi-aspal-3-jt-an-oleh-mayang-dewi-21982409,20230812_093203
"Dekat UGM, Tanah dijual Jogja SHM","Jl Kaliurang 7, Jl Ringroad Utara, Jl Malioboro, Danurejan, Yogyakarta, DI Yogyakarta",Rp 5 jt,N/A,N/A,"220 m² (tanah), Rp 22.727 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-dekat-ugm-tanah-dijual-jogja-shm-oleh-rere-novia-19874049,20230812_093203
15 Menit Saja ke Ambarukmo Plaza..Rumah cantik di Jogja,"15 menit saja ke Ambarukmo Plaza, Berbah, Sleman, DI Yogyakarta",Rp 680 jt,4,2,"4  2 , 186 m², Rp 5.396.825 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-15-menit-saja-ke-ambarukmo-plaza-rumah-cantik-di-jogja-oleh-rully-habibi-wardiana-22052163,20230812_093203
"Tanah Dijual Jogja Kota, 2 KM Alun-Alun Kidul","Prawirotaman, Mergangsan, Yogyakarta, Kraton, Yogyakarta, DI Yogyakarta",Rp 9 jt,N/A,N/A,"111 m² (tanah), Rp 81.081 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-dijual-jogja-kota-2-km-alun-alun-kidul-oleh-lingga-swardinata-22051975,20230812_093203
"Utara Bandara YIA, View Cantik","Wates, Kulon Progo, DI Yogyakarta",Rp 160 jt,N/A,N/A,"100 m² (tanah), Rp 1.600.000 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-utara-bandara-yia-view-cantik-oleh-ariffur-rohman-20482729,20230812_093203
RUMAH MODERN DALAM CLUSTER HANYA 200 JUTAAN DI PRAMBANAN,"Randusari, Prambanan, Sleman, DI Yogyakarta",Rp 275 jt,2,1,"2  1 , 36 m², Rp 3.819.444 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-modern-dalam-cluster-hanya-200-jutaan-di-prambanan-oleh-ageng-sap-22051875,20230812_093203
Rumah Kostel Harga Miring! Stadion Maguwoharjo,"Cocok Hunian Pribadi/Di Komersilkan Homestay&Kost, Kraton, Yogyakarta, DI Yogyakarta","Rp 1,6 M",7,8,"7  8 , 150 m², Rp 13.333.333 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-kostel-harga-miring-stadion-maguwoharjo-oleh-abroyybee-21818107,20230812_093203
Tanah jogja Murah,"Banguntapan Sleman Caturtunggal Sleman Jogja, Depok, Sleman, DI Yogyakarta","Rp 6,5 jt",3,2,"3  2 , 166 m² (tanah), Rp 39.157 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-tanah-jogja-murah-oleh-suriya-dandi-22051706,20230812_093203
Rumah Minimalis Modern Hanya 300jutaan : Kontruksi Top,"Kotagede, Kraton, Yogyakarta, Kotagede, Yogyakarta, DI Yogyakarta","Rp 355,3 jt",2,1,"2  1 , 50 m², Rp 2.712.214 per m²",https://www.rumah.comhttps://www.rumah.com/listing-properti/dijual-rumah-minimalis-modern-hanya-300jutaan-kontruksi-top-oleh-akbar-22044726,20230812_093203
